"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030301","GO:0030301","cholesterol transport","2/107","74/12100",0.139213478481624,0.291541310832426,0.224518543830752,"PLTP/NFKB1",2
"GO:0032945","GO:0032945","negative regulation of mononuclear cell proliferation","2/107","74/12100",0.139213478481624,0.291541310832426,0.224518543830752,"VSIG4/LILRB4",2
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","2/107","74/12100",0.139213478481624,0.291541310832426,0.224518543830752,"NR4A3/TNF",2
"GO:0050672","GO:0050672","negative regulation of lymphocyte proliferation","2/107","74/12100",0.139213478481624,0.291541310832426,0.224518543830752,"VSIG4/LILRB4",2
"GO:1990748","GO:1990748","cellular detoxification","2/107","74/12100",0.139213478481624,0.291541310832426,0.224518543830752,"SOD2/S100A9",2
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","4/107","226/12100",0.140072847774699,0.291541310832426,0.224518543830752,"CCL3/S100A9/S100A8/CALM3",4
"GO:0002483","GO:0002483","antigen processing and presentation of endogenous peptide antigen","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"HLA-B",1
"GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"CCL2",1
"GO:0002827","GO:0002827","positive regulation of T-helper 1 type immune response","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"IL1B",1
"GO:0003148","GO:0003148","outflow tract septum morphogenesis","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"ENG",1
"GO:0003299","GO:0003299","muscle hypertrophy in response to stress","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"LMNA",1
"GO:0006595","GO:0006595","polyamine metabolic process","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"SAT1",1
"GO:0010447","GO:0010447","response to acidic pH","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"LGMN",1
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"C3AR1",1
"GO:0014887","GO:0014887","cardiac muscle adaptation","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"LMNA",1
"GO:0014898","GO:0014898","cardiac muscle hypertrophy in response to stress","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"LMNA",1
"GO:0016540","GO:0016540","protein autoprocessing","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"CTSL",1
"GO:0021602","GO:0021602","cranial nerve morphogenesis","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"EGR2",1
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"IL1B",1
"GO:0048668","GO:0048668","collateral sprouting","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"SPP1",1
"GO:0050849","GO:0050849","negative regulation of calcium-mediated signaling","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"PLEK",1
"GO:0051797","GO:0051797","regulation of hair follicle development","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"TNF",1
"GO:0062149","GO:0062149","detection of stimulus involved in sensory perception of pain","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"TNF",1
"GO:0070886","GO:0070886","positive regulation of calcineurin-NFAT signaling cascade","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"TNF",1
"GO:0071450","GO:0071450","cellular response to oxygen radical","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"SOD2",1
"GO:0071451","GO:0071451","cellular response to superoxide","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"SOD2",1
"GO:0072574","GO:0072574","hepatocyte proliferation","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"TNF",1
"GO:0072575","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"TNF",1
"GO:0072673","GO:0072673","lamellipodium morphogenesis","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"CD44",1
"GO:0090026","GO:0090026","positive regulation of monocyte chemotaxis","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"LGMN",1
"GO:0097202","GO:0097202","activation of cysteine-type endopeptidase activity","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"LGMN",1
"GO:0106058","GO:0106058","positive regulation of calcineurin-mediated signaling","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"TNF",1
"GO:1902004","GO:1902004","positive regulation of amyloid-beta formation","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"TNF",1
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"SOD2",1
"GO:1902883","GO:1902883","negative regulation of response to oxidative stress","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"NR4A3",1
"GO:1902894","GO:1902894","negative regulation of miRNA transcription","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"LILRB4",1
"GO:1903204","GO:1903204","negative regulation of oxidative stress-induced neuron death","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"NR4A3",1
"GO:1903421","GO:1903421","regulation of synaptic vesicle recycling","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"CALM3",1
"GO:1903672","GO:1903672","positive regulation of sprouting angiogenesis","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"PKM",1
"GO:1905564","GO:1905564","positive regulation of vascular endothelial cell proliferation","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"ADAM17",1
"GO:2000310","GO:2000310","regulation of NMDA receptor activity","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"CCL2",1
"GO:2000353","GO:2000353","positive regulation of endothelial cell apoptotic process","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"CCL2",1
"GO:2000629","GO:2000629","negative regulation of miRNA metabolic process","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"LILRB4",1
"GO:2001026","GO:2001026","regulation of endothelial cell chemotaxis","1/107","17/12100",0.140237919463157,0.291541310832426,0.224518543830752,"LGMN",1
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation","2/107","75/12100",0.14224177038428,0.294521452391509,0.226813577221884,"CD44/TNF",2
"GO:0060840","GO:0060840","artery development","2/107","75/12100",0.14224177038428,0.294521452391509,0.226813577221884,"EGR2/ENG",2
"GO:0140056","GO:0140056","organelle localization by membrane tethering","2/107","75/12100",0.14224177038428,0.294521452391509,0.226813577221884,"PLEK/STX11",2
"GO:1901343","GO:1901343","negative regulation of vasculature development","2/107","75/12100",0.14224177038428,0.294521452391509,0.226813577221884,"STAB1/TNF",2
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","2/107","75/12100",0.14224177038428,0.294521452391509,0.226813577221884,"STAB1/TNF",2
"GO:0007254","GO:0007254","JNK cascade","3/107","149/12100",0.145249505884019,0.299648742537921,0.23076214874399,"NFKB1/IL1B/TNF",3
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response","2/107","76/12100",0.14528418535419,0.299648742537921,0.23076214874399,"NR4A3/IL1B",2
"GO:0015914","GO:0015914","phospholipid transport","2/107","76/12100",0.14528418535419,0.299648742537921,0.23076214874399,"PLTP/DBI",2
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","3/107","150/12100",0.14731704076649,0.299648742537921,0.23076214874399,"CD14/GRN/LY96",3
"GO:0003209","GO:0003209","cardiac atrium morphogenesis","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"ENG",1
"GO:0007252","GO:0007252","I-kappaB phosphorylation","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"TNF",1
"GO:0008209","GO:0008209","androgen metabolic process","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"SPP1",1
"GO:0010866","GO:0010866","regulation of triglyceride biosynthetic process","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"C3",1
"GO:0010882","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"CALM3",1
"GO:0032695","GO:0032695","negative regulation of interleukin-12 production","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"NFKB1",1
"GO:0033005","GO:0033005","positive regulation of mast cell activation","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"NR4A3",1
"GO:0034367","GO:0034367","protein-containing complex remodeling","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"PLTP",1
"GO:0035743","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"IL1B",1
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"ATF3",1
"GO:0045953","GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"HLA-B",1
"GO:0046716","GO:0046716","muscle cell cellular homeostasis","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"GAA",1
"GO:0046782","GO:0046782","regulation of viral transcription","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"IFITM3",1
"GO:0046827","GO:0046827","positive regulation of protein export from nucleus","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"IL1B",1
"GO:0050927","GO:0050927","positive regulation of positive chemotaxis","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"CXCL8",1
"GO:0051968","GO:0051968","positive regulation of synaptic transmission, glutamatergic","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"CCL2",1
"GO:0060314","GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"CALM3",1
"GO:0071676","GO:0071676","negative regulation of mononuclear cell migration","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"CCL2",1
"GO:0071800","GO:0071800","podosome assembly","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"TNF",1
"GO:0072576","GO:0072576","liver morphogenesis","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"TNF",1
"GO:1904752","GO:1904752","regulation of vascular associated smooth muscle cell migration","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"NR4A3",1
"GO:2000193","GO:2000193","positive regulation of fatty acid transport","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"IL1B",1
"GO:2001185","GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","1/107","18/12100",0.147851470950159,0.299648742537921,0.23076214874399,"LILRB4",1
"GO:0000041","GO:0000041","transition metal ion transport","2/107","77/12100",0.148340243622102,0.299933053275073,0.230981098959033,"FTH1/ATOX1",2
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","2/107","77/12100",0.148340243622102,0.299933053275073,0.230981098959033,"ADAM17/TNF",2
"GO:0048640","GO:0048640","negative regulation of developmental growth","2/107","77/12100",0.148340243622102,0.299933053275073,0.230981098959033,"SPP1/LGMN",2
"GO:0022411","GO:0022411","cellular component disassembly","6/107","405/12100",0.149111986218427,0.301257549621266,0.23200110531802,"C1QA/C1QB/C1QC/PLEK/C3/TNF",6
"GO:0030072","GO:0030072","peptide hormone secretion","3/107","151/12100",0.149394278543637,0.301591889913737,0.232258583736414,"IL1B/UCP2/TNF",3
"GO:0003014","GO:0003014","renal system process","2/107","78/12100",0.151409472652039,0.303903760238433,0.234038975535244,"LGMN/SGK1",2
"GO:0005976","GO:0005976","polysaccharide metabolic process","2/107","78/12100",0.151409472652039,0.303903760238433,0.234038975535244,"GAA/NFKB1",2
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition","2/107","78/12100",0.151409472652039,0.303903760238433,0.234038975535244,"ENG/IL1B",2
"GO:0016441","GO:0016441","post-transcriptional gene silencing","2/107","78/12100",0.151409472652039,0.303903760238433,0.234038975535244,"NEAT1/TNF",2
"GO:0032963","GO:0032963","collagen metabolic process","2/107","78/12100",0.151409472652039,0.303903760238433,0.234038975535244,"CTSL/ENG",2
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","2/107","78/12100",0.151409472652039,0.303903760238433,0.234038975535244,"PLAUR/PLEK",2
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide","2/107","78/12100",0.151409472652039,0.303903760238433,0.234038975535244,"NR4A3/KDM6B",2
"GO:0051168","GO:0051168","nuclear export","3/107","152/12100",0.151481076462766,0.303903760238433,0.234038975535244,"EGR2/IFI27/IL1B",3
"GO:0009308","GO:0009308","amine metabolic process","2/107","79/12100",0.154491407052912,0.304429604799042,0.234443933085487,"SAT1/NR4A2",2
"GO:0032526","GO:0032526","response to retinoic acid","2/107","79/12100",0.154491407052912,0.304429604799042,0.234443933085487,"ABL2/TNF",2
"GO:0002716","GO:0002716","negative regulation of natural killer cell mediated immunity","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"HLA-B",1
"GO:0003081","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"CTSZ",1
"GO:0008045","GO:0008045","motor neuron axon guidance","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"EGR2",1
"GO:0009435","GO:0009435","NAD biosynthetic process","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"NAMPT",1
"GO:0010880","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"CALM3",1
"GO:0010888","GO:0010888","negative regulation of lipid storage","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"TNF",1
"GO:0010894","GO:0010894","negative regulation of steroid biosynthetic process","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"NFKB1",1
"GO:0015813","GO:0015813","L-glutamate transmembrane transport","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"TNF",1
"GO:0032516","GO:0032516","positive regulation of phosphoprotein phosphatase activity","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"CALM3",1
"GO:0032693","GO:0032693","negative regulation of interleukin-10 production","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"LILRB4",1
"GO:0035313","GO:0035313","wound healing, spreading of epidermal cells","1/107","19/12100",0.155398225842423,0.304429604799042,0.234443933085487,"ADAM17",1
